Post,Intensity
这代表是道听途说的建议吗？真的深入家长老师学生群中听过大家的心声吗？? ,0.5
升学选拔考核方式不变，其余改革都是笑话。现在搞什么学生考试不告知成绩、排名。最终升学择校、分班哪个不是看成绩看分数。掩耳盗铃，捏着鼻子哄眼睛，搞笑，搞得家长连孩子学习情况都不清楚，完全是人为设置障碍。? ,0.5
麻烦少点杂事，一周14节课+安全专干，所有教育局学安科都是我来对接！不是党员，从入职后也需要做学习强国，又占去我的一部分时间！可怕的是，前几天有个六年级小孩打五年级小孩，五年级那班班主任让六年级的留下来，结果到她妈妈嘴里就成了老师打她小孩，告教育局，结果也能猜到吧，老师道歉呗！收起全文d ,0.5
在学校完成的叫课后作业，在家里完成的叫家庭作业，在校内完成家庭作业，还不如直接取消家庭作业。减轻学生的作业负担都喊了很多年了，只是变着花样地偷换概念，到底有多少效果，反正越减负家长们越抱怨，为什么呢？因为中考、高考就活生生地摆在那里，不是每个学生家里都有矿、家长有办法，大多数的学生还是要靠考试来提升自己的未来，不做作业能考出好成绩吗？不做作业能顺利升学吗？不做作业能如愿通过公考吗？O网页链接收起全文d ,0.5
代表是这么想的，作业在学校完成，课后时间增多，就能多报几个补习班，利好培训机构，懂得都懂2焦作? ,0.5
教师这个行业还真是能经常上热门啊。当然，根据城市不同工资水平也不同。学校里有月入1300的代课老师，班主任会多300，乡村再多300，当然也有8k+的城里老师。学校里有一天满课的，最少也4节，剩下的一两节用来备课改作业填写每天例行报告，成绩排名依然存在，绩效挂钩，落后通报批评。没改完的试卷带回家，今天那个学生不听话想想办法，几个家长找应付一下，剩下的时间家访、扶贫、推进基层工作，一天的工作好充实啊！允许各行各业打工人叫苦叫累，就不允许教师嘟囔几句？收起全文d ,0.5
一面要五育并举，一面增加考试阅读量。一边强调学校与家庭共同教育，一边检查作业都变成了给家长增加负担。别建议了，你们来教吧！2牙克石市? ,0.5
在校内完成的话，回家不就是捧着电子产品疯狂玩了吗？哪个孩子会愿意完成家庭作业以后还做课外作业？? ,0.5
笑死，代表了解一下初中高中的晚自习连书包都不用带回家呢? ,0.5
呵，呵呵，可能吗？上有政策下有对策，切，要真是这样的话，我们那会就是实现了，还用得着等到现在？还校内？回家一个小时能写完就不错了? ,0.5
懂了，晚上不用回家了通宵，写作业吧假也不用放了干脆直接在学校住了多好? ,0.5
多讽刺，一个以中高考升学率为业绩考核标准的中学校长一边违心地号召给学生减负，一边在学校疯狂鞭策压榨学生一切时间，他自己的心里活动是什么呢？2十堰? ,0.5
减负说了这么多年，怎么感觉课程压力越来越大，我妹现在读高中比我那会儿作业多多了现在的小孩儿实惨，大家一起卷，把门槛提高了PS她们学校去年已经跳了两个了……现在真的挺没意思的，老师也累，学生也累，希望把提案落到实处? ,0.5
那…还叫啥“家庭”作业，不是课后作业么，不过我记得小时候家庭作业但凡有时间就在学校做，即便有时候下午第四节课是体育活动课，也是窝教室写作业，活的P的动，写完了回家慢慢动? ,0.5
学校是你家真就当你家了？作业写得完那叫作业吗？说不定老师就说哎呀你们怎么完成作业那么快啊那我再多布置一点吧为了你们好? ,0.5
哈哈，老师没家没孩子不用下班呗? ,0.5
哈哈哈哈八点多体训完在学校写完作业直接到十一点，公交车地铁都停了，准备个凉席在学校打地铺算了，还回什么家啊? ,0.5
每次这种话题下面就吵得不可开交，看着烦。代表们只会站在家长的角度来提议，却从不去撬动一下根源，觉得所有问题都是学校和老师的，只要老师不下班，老师多奉献，孩子赤条条地去学校，回来更是赤条条的，这样家长和社会就满足了。可是，如果真这样，老师可以一点作业都不布置，爱学学，不学拉倒。拿着和其他行业差不多的收入，何苦把自己活成了苦菜花？但是，家长们敢不让小孩不写作业吗？辛苦培养孩子，最后什么学校都考不到，哪个家长希望这样？不信，如果孩子回家没有作业，家长们会疯狂给孩子报各种课后机构，反过来又开始抱怨学校连作业都没有，害得他们花巨资让小孩去补习。反正，什么都是家长有理。真正苦的是学生们。真正让家长减负首先取消各种补习班和私立学校，有钱的家长不准私自请家教，所有学校统一每天上8节课，不准各种形式的补课和延时，然后降低中高考难度，让认真的孩子只要在学校学习的时间就可以考得到好的高中和大学。这样，所有孩子站在同一起跑线，终点同时到达，不就没压力了吗？不就皆大欢喜了吗？老师没压力，可以和学生打成一片；学生没压力，可以健康快乐地成长；家长没压力，可以安心工作建设国家。多好啊！收起全文d ,0.5
想想还要报个专门的作业辅导班就心塞，还有那些家长群，害怕！? ,0.5
讲真的，代表你是认真的吗？家庭作业这几个字很难理解吗？课上学习新知识，课下巩固学习。都放在学校的话，不如一次性托班18年，到时候直接回归家庭，挣钱养家多好? ,0.5
每次提到老师学生家长，评论里面都是家长老师在撕都是被压榨的，还在那边斗学校压老师，老师压家长? ,0.5
真秀我建议您的工作也在单位完成，别带回家? ,0.5
人大处理问题这么简单明快的吗？那么多人的长期的努力付出甚至前途都被抹掉，不能直接全部复试吗？就这么难吗？祝那些举报的人一生睡得安稳。 ?,0.5
有的人站着说话不腰疼知道西外现在封校生活多恶心吗？？ ?,0.5
笑死，415的高分不要，把举报别人的招进去。定义成作弊泄题的算了吧，输在不够险恶罢了 ?,0.5
不说举报人的初衷是什么样，被举报的就是该担这个责任，怪不了别人。签过的协议为什么不遵守？考试还在进行为什么要泄题？我们学校一个普通考试，24小时里自行抽5小时在家考，群里绝对不会有人说话，都知道Academic Integrity是很严肃的事情。吃一堑，长一智吧。最后这个举报的人看完题考完试再举报的话确实挺贱的。 收起全文d,0.5
举报者可能会承受一些来自道德方面的质疑，但是那些被举报的剧透者，他们就没有没有长脑子吗，不知道自己的行为违规甚至违法吗？ ?,0.489
西安外国语大学 西安外国语大学就是个例子！不光西外！陕西所有大学都要解封！凭什么不解封啊！教职工随便出去，万一一个感染回来一学校都感染，意义在哪里？！陕西低风险地区加强管理就完全ok，国家都促进旅游业开放了你告诉我大学生封闭？凭什么啊？大学生是你爹啊？在学校呆着养老啊？可干点人事吧，都不怕晚上睡觉不踏实吗？@陕西省教育厅 收起全文d,0.489
太恶心了，翻手举报这操作可还行 ?,0.489
  就，离谱，炸出了这么多问题，难道真的是西安值得，西外不值得？ ?,0.479
  明明都是教育局布置下来的任务，逼着班主任要求学生完成，结果现在成了教师们背锅，教育局真是又当又立的，还甩锅给教师，真是恶心他妈给恶心开门——恶心到家了 ?,0.479
教育部明令禁止一刀切封校为什么还有高校漠视政策阳奉阴违?欺上瞒下的把戏还能玩多久?今天就扯下你们的遮羞布 ?,0.479
举报的人现在心里不虚吗得了便宜卖乖 ?,0.479
举报别人的人就别得了便宜还要疯狂卖乖了好吧，人家什么心态你又是个什么心态，希望我不认识这样的人，不然早就绝交了。 ?,0.479
为什么这么多人说是人大的锅？？这不是应该的吗……我们这个破法学院考完final讨论试题也是要被挂的啊，比如有人出成绩前发邮件跟老师讨论题目就被挂掉了。当初有个dean说你们中国人对作弊的标准跟我们不一样，还被我们手撕到公开道歉，这个热搜一出来我 收起全文d,0.479
凭什么小学生都可以随意进出，连一只宠物狗都可以，凭什么大学生不行，就是因为没钱没权.吗 ?,0.479
